movieID|title|year|original_language|runtime|overview|poster_URL|box_office|budget|tmdb_popularity|imdb_rating|imdb_rating_votes
2406|Romancing the Stone|1984|en|106|Though she can spin wild tales of passionate romance; novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister; so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle.|https://image.tmdb.org/t/p/w1280/qfIlVOYZH5RiZ0ndFKUpr5Zn2Bx.jpg|86572238|10000000|20|6|101937
2407|Cocoon|1985|en|117|When a group of trespassing seniors swim in a pool containing alien cocoons; they find themselves energized with youthful vigor.|https://image.tmdb.org/t/p/w1280/wqNNm36j3nkucAucHEGAW5pNZcd.jpg|85313124|17500000|14|6|68021
2408|Cocoon: The Return|1988|en|116|The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old; or will they be tempted to remain on Earth?|https://image.tmdb.org/t/p/w1280/xBsXdBl8qCXoQsWX6vfsVjWOMGk.jpg|25024919|17500000|11|5|17201
2409|Rocky II|1979|en|119|After Rocky goes the distance with champ Apollo Creed; both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring; while Creed seeks a rematch to restore his reputation. Soon enough; the "Master of Disaster" and the "Italian Stallion" are set on a collision course for a climactic battle that is brutal and unforgettable.|https://image.tmdb.org/t/p/w1280/t2WuqQ0Jbyaql1WXNFx9dr6Ldpt.jpg|85182160|7000000|32|7|228446
2410|Rocky III|1982|en|99|Now the world champion; Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring; until Clubber Lang challenges him to a bout. After taking a pounding from Lang; the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.|https://image.tmdb.org/t/p/w1280/uWiTgedRzBRNeED7Nj7YB4TXBGg.jpg|270000000|17000000|38|6|208589
2411|Rocky IV|1985|en|91|Rocky Balboa proudly holds the world heavyweight boxing championship; but a new challenger has stepped forward: Drago; a six-foot-four; 261-pound fighter who has the backing of the Soviet Union.|https://image.tmdb.org/t/p/w1280/v33qcJ5NTYIcoII9CB0A8rSU8VA.jpg|300473716|31000000|38|6|223637
2412|Rocky V|1990|en|104|A lifetime of taking shots has ended Rocky’s career; and a crooked accountant has left him broke. Inspired by the memory of his trainer; however; Rocky finds glory in training and takes on an up-and-coming boxer.|https://image.tmdb.org/t/p/w1280/tevHaVxtrMTaUi8f3YjLWYSSY8A.jpg|119946358|42000000|36|5|149038
2413|Clue|1985|en|94|Clue finds six colorful dinner guests gathered at the mansion of their host; Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them; the guests and Boddy's chatty butler must suss out the culprit before the body count rises.|https://image.tmdb.org/t/p/w1280/aRxbYOYHS8T73nzR8hsLousoplR.jpg|14643997|15000000|25|7|107371
2414|Young Sherlock Holmes|1985|en|109|Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth; amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult; they move to stop it.|https://image.tmdb.org/t/p/w1280/aOxVYvQoAfNSns4hW5Ah55GBzgq.jpg|0|18000000|15|6|23141
2415|Violets Are Blue...|1986|en|88|After fifteen years of traveling around the world; Gussie; a famous photographer; returns to the Maryland coastal resort where she grew up. She meets her high school sweetheart; Henry; who is now married and running the local newspaper he inherited from his father. An awkward and tension-filled romance ensues.|https://image.tmdb.org/t/p/w1280/lszTi2XNnUfXgVg96ILSGxJqfaJ.jpg|0|0|1|5|1151
2416|Back to School|1986|en|96|Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students; Thornton struggles to gain his son's respect; giving way to hilarious antics.|https://image.tmdb.org/t/p/w1280/bIQH3dptGaMBtwos7j9lEHt65BV.jpg|91258000|11000000|13|6|35661
2417|Heartburn|1986|en|108|Rachel is a food writer at a New York magazine who meets Washington columnist Mark at a wedding and ends up falling in love with him despite her reservations about marriage. They buy a house; have a daughter; and Rachel thinks they are living happily ever after until she discovers that Mark is having an affair while she is waddling around with a second pregnancy.|https://image.tmdb.org/t/p/w1280/4bnpG3EOmETJNrNlLg4l4ICaKG5.jpg|52600000|15000000|9|6|12335
2418|Nothing in Common|1986|en|118|On his way up the corporate ladder; David Basner confronts his greatest challenge: his father.|https://image.tmdb.org/t/p/w1280/lnoNt4m32WaTcbtMFEYWIOcv4Wr.jpg|32324557|12000000|10|5|7777
2419|Extremities|1986|en|89|A woman escapes from the man who is about to rape her; but leaves her purse behind. Afraid that her attacker might come after her; she goes to the police; but with no proof of the incident; they can do nothing. In fact; the man does use the information in her bag and comes to her apartment with the intent of rape; but she sprays him in the face with insect repellent; and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him; or to kill him.|https://image.tmdb.org/t/p/w1280/zG2EsB1lw9uNRoYn6BQNUEFADZZ.jpg|13418091|0|8|6|4231
2420|Karate Kid; The|1984|en|126|Daniel; a fatherless teenager; arrives in Los Angeles and becomes the object of bullying by a gang of karate students when he strikes up a relationship with Ali; the gang leader’s ex-girlfriend; so Daniel asks Miyagi; a master of martial arts; to help him learn karate.|https://image.tmdb.org/t/p/w1280/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg|130442786|8000000|33|7|241325
2421|Karate Kid; Part II; The|1986|en|113|After discovering that his father is at death's door; Mr. Miyagi sets out to Japan; to see him with Daniel. Upon arriving; Miyagi must confront an old rival. Meanwhile; Daniel encounters a new love; and some new enemies.|https://image.tmdb.org/t/p/w1280/k0OwgRR6PNu7h3SiqpCbRdZWNaG.jpg|115103979|13000000|24|6|97625
2422|Karate Kid; Part III; The|1989|en|112|Despondent over the closing of his karate school; Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.|https://image.tmdb.org/t/p/w1280/zE58VthFwD9vKy1vEDnSYR6loqm.jpg|38956288|12500000|24|5|68394
2423|Christmas Vacation (National Lampoon's Christmas Vacation)|1989|en|97|It's Christmastime; and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark; his wife Ellen; and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests; but he manages to keep going; knowing that his Christmas bonus is due soon.|https://image.tmdb.org/t/p/w1280/gL8ZDtAy8vO95aAnv1H5CR4CGMA.jpg|71319546|27000000|26|7|218795
2424|You've Got Mail|1998|en|119|Book superstore magnate; Joe Fox and independent book shop owner; Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.|https://image.tmdb.org/t/p/w1280/dXog7dbW6b9DHzG6VOLfyn5ay1S.jpg|250821495|65000000|24|6|227231
2425|General; The|1998|en|124|The real-life story of Dublin folk hero and criminal Martin Cahill; who pulled off two daring robberies in Ireland with his team; but attracted unwanted attention from the police; the I.R.A.; the U.V.F.; and members of his own team.|https://image.tmdb.org/t/p/w1280/sWGCjlKWAAR0X614OlHEFXeG8r8.jpg|1214198|0|7|7|9185
2427|Thin Red Line; The|1998|en|170|The story of a group of men; an Army Rifle company called C-for-Charlie; who change; suffer; and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey; from the surprise of an unopposed landing; through the bloody and exhausting battles that follow; to the ultimate departure of those who survived.|https://image.tmdb.org/t/p/w1280/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg|98126565|52000000|19|7|197647
2428|Faculty; The|1998|en|104|When some very creepy things start happening around school; the kids at Herrington High make the chilling discovery that their faculty is being controlled by body-snatching aliens.|https://image.tmdb.org/t/p/w1280/l0rz4vB0FfxraTd1mLGoaydSQd1.jpg|40283321|15000000|20|6|133603
2429|Mighty Joe Young|1998|en|114|As a child living in Africa; Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult; Jill cares for an orphaned gorilla named Joe -- who; due to a genetic anomaly; is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal; he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S.; intent on capturing Joe for himself.|https://image.tmdb.org/t/p/w1280/mvjyF85NJVWE0ipfdjoFiRNRLex.jpg|0|90000000|18|5|30535
2430|Mighty Joe Young|1949|en|94|A young woman; Jill Young; grew up on her father's ranch in Africa; raising a large gorilla named Joe from an infant. Years later; she brings him to Hollywood to become a star.|https://image.tmdb.org/t/p/w1280/pY9w40lQgEK4cvxbCxirvV1Wzo0.jpg|1950000|1800000|10|7|5678
2431|Patch Adams|1998|en|115|The true story of Dr. Hunter "Patch" Adams; who in the 1970s found that humor is the best medicine; and was willing to do just anything to make his patients laugh—even if it meant risking his own career.|https://image.tmdb.org/t/p/w1280/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg|202292902|50000000|26|6|121045
2432|Stepmom|1998|en|125|Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke; forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill; both women realise they must put aside their differences to find a common ground and celebrate life to the fullest; while they have the chance.|https://image.tmdb.org/t/p/w1280/1bBiApUkRfzislORsl07d6XXYsT.jpg|159710793|50000000|18|6|73803
2433|Civil Action; A|1998|en|115|Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case; only to find out it is potentially worth millions. The case becomes his obsession; to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.|https://image.tmdb.org/t/p/w1280/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg|56709981|70000000|14|6|30817
2435|Hurlyburly|1998|en|122|Hollywood movers and shakers dissect their own personal lives when everything seems to clash together.|https://image.tmdb.org/t/p/w1280/wg7GBXBALHQ0tjmyMiwu5gcDss9.jpg|0|0|8|5|10390
2436|Tea with Mussolini|1999|en|117|Semi-autobiographical film directed by Franco Zeffirelli; telling the story of young Italian boy Luca's upbringing by a circle of English and American women; before and during World War II.|https://image.tmdb.org/t/p/w1280/i3rAPxhhDjqsL1rZJM57pyR7xFW.jpg|21001563|12000000|13|6|14094
2439|Affliction|1997|en|114|A small town policeman must investigate a suspicious hunting accident. The investigation and other events result in him slowly disintegrating mentally.|https://image.tmdb.org/t/p/w1280/hNu8ePwoRyXDQxhLY4iurCVXAQs.jpg|6330054|6000000|10|6|18727
2442|Hilary and Jackie|1998|en|121|The tragic story of world-renowned cellist Jacqueline du Pré; as told from the point of view of her sister; flautist Hilary du Pré-Finzi.|https://image.tmdb.org/t/p/w1280/paBB4L9Ai7QmDK7TLbQgbUxfjjC.jpg|0|0|11|7|10676
2443|Playing by Heart|1998|en|121|A sexy; romantic comedy about modern couples coming together in funny and unexpected ways. Paul and Hannah discover that even after 40 years of marriage; they can still learn some very surprising things about each other. Meredith is a serious theatre director who isn't looking for a relationship... but has one looking for her in the person of the funny; persistent Trent. Then there's Joan and Keenan; young people searching for love in an L.A. club scene where the rules of dating seem to change every night.|https://image.tmdb.org/t/p/w1280/3neHR1oPnC0OpcYhLn0TEdSHoEp.jpg|3970078|20000000|10|6|20176
2445|At First Sight|1999|en|128|A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.|https://image.tmdb.org/t/p/w1280/7FqFohyQc9LGMm0MbP08E09WaM1.jpg|0|0|9|6|14211
2446|In Dreams|1999|en|100|A suburban housewife learns that she has psychic connections to a serial killer; and can predict this person's motives through her dreams.|https://image.tmdb.org/t/p/w1280/q3Q00fCgeZGjAYaiwbfTMuIrUb0.jpg|12017369|30000000|9|5|13551
