crewID,Name,birth_year,end_year
nm0281808,Victor Fleming,1889,1949
nm0896542,King Vidor,1894,1982
nm0486538,Noel Langley,1911,1980
nm0753249,Florence Ryerson,1892,1965
nm0941138,Edgar Allan Woolf,1881,1943
nm0308177,Oliver H.P. Garrett,1894,1952
nm0000046,Vivien Leigh,1913,1967
nm0593775,Thomas Mitchell,1892,1962
nm0641966,Barbara O'Neil,1910,1980
nm0593565,Margaret Mitchell,1900,1949
nm0397608,Sidney Howard,1891,1939
nm0386583,Gerald Hirschfeld,1921,2017
nm0000564,Peter O'Toole,1932,2013
nm0513021,Mark Linn-Baker,1954,
nm0363888,Jessica Harper,1949,
nm0004767,Joseph Bologna,1934,2017
nm0825799,Norman Steinberg,1939,2023
nm0658850,Dennis Palumbo,1951,
nm0344710,Michael Gruskoff,1935,
nm0005985,Ralph Burns,1922,2001
nm0841797,Gloria Swanson,1899,1983
nm0002233,Erich von Stroheim,1885,1957
nm0647970,Nancy Olson,1928,
nm0102818,Charles Brackett,1892,1969
nm0551261,D.M. Marshman Jr.,1922,2015
nm0005870,John F. Seitz,1892,1979
nm0005904,Gregg Toland,1904,1948
nm0000080,Orson Welles,1915,1985
nm0173827,Dorothy Comingore,1913,1971
nm0001547,Agnes Moorehead,1900,1974
nm0542534,Herman J. Mankiewicz,1897,1953
nm0002144,John Houseman,1902,1988
nm0219670,Roger Q. Denny,,
nm0448809,Mollie Kent,,
nm0486127,Harry Lange,1930,2008
nm0001158,Keir Dullea,1936,
nm0516972,Gary Lockwood,1937,
nm0843213,William Sylvester,1922,1995
nm0725220,Daniel Richter,1939,
nm0002009,Arthur C. Clarke,1917,2008
nm0005910,Geoffrey Unsworth,1914,1978
nm0522487,Ray Lovejoy,1939,2001
nm0033658,Ernest Archer,1910,1990
nm0572492,Barbara McLean,1903,1996
nm0000012,Bette Davis,1908,1989
nm0000879,Anne Baxter,1923,1985
nm0001695,George Sanders,1906,1972
nm0002141,Celeste Holm,1917,2012
nm0650581,Mary Orr,1910,2006
nm0953123,Darryl F. Zanuck,1902,1979
nm0000055,Alfred Newman,1900,1970
nm0005762,Milton R. Krasner,1904,1988
nm0790454,Norma Shearer,1902,1983
nm0001076,Joan Crawford,1906,1977
nm0751426,Rosalind Russell,1907,1976
nm0092683,Mary Boland,1882,1965
nm0524403,Clare Boothe Luce,1903,1987
nm0002616,Anita Loos,1889,1981
nm0613848,Jane Murfin,1884,1955
nm0280234,F. Scott Fitzgerald,1896,1940
nm0389580,Michael Hogan,1893,1977
nm0000059,Laurence Olivier,1907,1989
nm0000021,Joan Fontaine,1917,2013
nm0000752,Judith Anderson,1897,1992
nm0238898,Daphne Du Maurier,1907,1989
nm0792845,Robert E. Sherwood,1896,1955
nm0365661,Joan Harrison,1907,1994
nm0531878,Philip MacDonald,1901,1980
nm0566948,Joel McCrea,1905,1990
nm0206478,Laraine Day,1920,2007
nm0003339,Herbert Marshall,1890,1966
nm0071657,Charles Bennett,1899,1995
nm0385264,James Hilton,1900,1954
nm0070361,Robert Benchley,1889,1945
nm0005898,Ted Tetzlaff,1903,1995
nm0129894,Louis Calhern,1895,1956
nm0285218,John Taintor Foote,1881,1950
nm0644048,Clifford Odets,1906,1963
nm0002202,Roy Webb,1888,1982
nm0739676,May E. Romm,1892,1977
nm0155011,Michael Chekhov,1891,1955
nm0001991,Leo G. Carroll,1886,1972
nm1301541,John Palmer,1885,1944
nm0761573,Hilary St George Saunders,1898,1951
nm0534191,Angus MacPhail,1903,1962
nm0006087,Hugo Friedhofer,1901,1981
nm0000039,Deborah Kerr,1921,2007
nm0219396,Richard Denning,1914,1998
nm0666332,Neva Patterson,1920,2010
nm0907003,Jerry Wald,1911,1962
nm0002369,John Williams,1903,1983
nm0230196,David Dodge,1910,1974
nm0615138,Lyn Murray,1909,1989
nm0000075,Spencer Tracy,1900,1967
nm0000910,Joan Bennett,1910,1990
nm0000072,Elizabeth Taylor,1932,2011
nm0852279,Don Taylor,1920,1998
nm0834117,Edward Streeter,1891,1976
nm0075825,Pandro S. Berman,1905,1996
nm0001998,Cyd Charisse,1922,2008
nm0264660,Nanette Fabray,1920,2018
nm0181658,Norman Corwin,1910,2011
nm0006128,Werner R. Heymann,1896,1961
nm0001256,Greta Garbo,1905,1990
nm0002048,Melvyn Douglas,1901,1981
nm0163257,Ina Claire,1893,1985
nm0000509,Bela Lugosi,1882,1956
nm0523932,Ernst Lubitsch,1892,1947
nm0501872,Melchior Lengyel,1880,1974
nm0002001,Maurice Chevalier,1888,1972
nm0569410,John McGiver,1913,1975
nm0029370,Claude Anet,1868,1931
nm0005794,William C. Mellor,1903,1963
nm0044109,Léonide Azar,1900,
nm0005853,Joseph Ruttenberg,1889,1983
nm0431139,Louis Jourdan,1921,2015
nm0320006,Hermione Gingold,1897,1987
nm0910199,Charles Walters,1911,1982
nm0171372,Colette,1873,1954
nm0124002,Niven Busch,1903,1991
nm0006157,Erich Wolfgang Korngold,1897,1957
nm0001224,Errol Flynn,1909,1959
nm0000014,Olivia de Havilland,1916,2020
nm0001651,Basil Rathbone,1892,1967
nm0445033,William Keighley,1889,1984
nm0706993,Norman Reilly Raine,1894,1971
nm0589316,Seton I. Miller,1902,1974
nm0500284,Rowland Leigh,1902,1963
nm0000061,Tyrone Power,1914,1958
nm0001105,Linda Darnell,1923,1965
nm0814216,Gale Sondergaard,1899,1985
nm0541149,Rouben Mamoulian,1897,1987
nm0287124,Garrett Fort,1900,1945
nm0580648,Bess Meredyth,1890,1969
nm0191547,Johnston McCulley,1883,1958
nm0718101,Elizabeth Reinhardt,1909,1954
nm0000074,Gene Tierney,1920,1991
nm0000763,Dana Andrews,1909,1992
nm0916067,Clifton Webb,1889,1966
nm0001637,Vincent Price,1911,1993
nm0695937,Otto Preminger,1905,1986
nm0143837,Vera Caspary,1899,1987
nm0237225,Jay Dratler,1911,1968
nm0078923,Edna Best,1900,1974
nm0242897,Philip Dunne,1908,1992
nm0225283,R.A. Dick,1898,1979
nm0463334,Fred Kohlmar,1905,1969
nm0172903,Ronald Colman,1891,1958
nm0943553,Jane Wyatt,1910,2006
nm0397397,John Howard,1913,1995
nm0118227,Sidney Buchman,1902,1975
nm0006323,Dimitri Tiomkin,1894,1979
nm0391750,Ben Holmes,1890,1943
nm0722424,Erik Rhodes,1906,1990
nm0778818,Allan Scott,1906,1995
nm0015801,Aladár László,1896,1958
nm0267022,Sándor Faragó,1899,1957
nm0817929,Dorothy Spencer,1909,2002
nm0001479,Carole Lombard,1908,1942
nm0000912,Jack Benny,1894,1974
nm0821041,Robert Stack,1919,2003
nm0107795,Felix Bressart,1892,1949
nm0562372,Edwin Justus Mayer,1896,1960
nm0005789,Rudolph Maté,1898,1964
nm0001635,William Powell,1892,1984
nm0665850,Gail Patrick,1911,1980
nm0478441,Gregory La Cava,1892,1952
nm0753452,Morrie Ryskind,1895,1985
nm0368719,Eric Hatch,1901,1973
nm0015399,Zoe Akins,1886,1958
nm0696190,Robert Presnell Sr.,1894,1969
nm0001369,Rock Hudson,1925,1985
nm0000015,James Dean,1931,1955
nm0004647,Carroll Baker,1931,
nm0828419,George Stevens,1904,1975
nm0272209,Edna Ferber,1885,1968
nm0347451,Fred Guiol,1898,1964
nm0595573,Ivan Moffat,1918,2002
nm0320102,Henry Ginsberg,1897,1979
nm0548929,Owen Marks,1899,1960
nm0557339,Raymond Massey,1896,1983
nm0364915,Julie Harris,1925,2013
nm0412322,Burl Ives,1909,1995
nm0001415,Elia Kazan,1909,2003
nm0825705,John Steinbeck,1902,1968
nm0651585,Paul Osborn,1901,1988
nm0006260,Leonard Rosenman,1924,2008
nm0005792,Ted D. McCord,1900,1976
nm0002197,William Axt,1888,1959
nm0001485,Myrna Loy,1905,1993
nm0001577,Maureen O'Sullivan,1911,1998
nm0671738,Nat Pendleton,1895,1967
nm0886754,W.S. Van Dyke,1889,1943
nm0834898,Hunt Stromberg,1894,1968
nm0000897,Ralph Bellamy,1904,1991
nm0516876,Gene Lockhart,1891,1957
nm0001328,Howard Hawks,1896,1977
nm0531269,Charles MacArthur,1895,1956
nm0865239,Mike Todd,1907,1958
nm0000057,David Niven,1910,1983
nm0134594,Cantinflas,1911,1993
nm0192958,Finlay Currie,1878,1968
nm0605923,Robert Morley,1908,1992
nm0027183,Michael Anderson,1920,2018
nm0268513,John Farrow,1904,1963
nm0688117,James Poe,1921,1980
nm0673279,S.J. Perelman,1904,1979
nm0894523,Jules Verne,1828,1905
nm0933858,Michael Wilson,1914,1978
nm0001656,Donna Reed,1921,1986
nm0000859,Lionel Barrymore,1878,1954
nm0842485,Jo Swerling,1893,1964
nm0827821,Philip Van Doren Stern,1900,1984
nm0000795,Jean Arthur,1900,1991
nm0036427,Edward Arnold,1890,1956
nm0287931,Lewis R. Foster,1898,1974
nm0175333,Myles Connolly,1897,1964
nm0749476,Charles Ruggles,1886,1970
nm0146185,Walter Catlett,1889,1960
nm0928444,Hagar Wilde,1905,1971
nm0005797,Russell Metty,1906,1978
nm0387000,George Hively,1889,1950
nm0583301,Otto Meyer,1900,1980
nm0002050,Irene Dunne,1898,1990
nm0094135,Beulah Bondi,1889,1981
nm0118000,Edgar Buchanan,1903,1979
nm0154773,Martha Cheavens,1898,1975
nm0006123,W. Franke Harling,1887,1958
nm0000070,Max Steiner,1888,1971
nm0001366,Leslie Howard,1893,1943
nm0214168,Frances Dee,1909,2004
nm0425512,Kay Johnson,1904,1975
nm0188669,John Cromwell,1886,1979
nm0169556,Lester Cohen,1901,1963
nm0560857,W. Somerset Maugham,1874,1965
nm0170923,Ann Coleman,,
nm0000861,Freddie Bartholomew,1924,1992
nm0182537,Dolores Costello,1903,1979
nm0807580,C. Aubrey Smith,1863,1948
nm0452128,Guy Kibbee,1882,1956
nm0909484,Hugh Walpole,1884,1941
nm0770337,Richard Schayer,1880,1956
nm0006388,David O. Selznick,1902,1965
nm0001414,Danny Kaye,1911,1987
nm0805790,Walter Slezak,1902,1983
nm0060845,Barbara Bates,1925,1969
nm0006471,Elsa Lanchester,1902,1986
nm0467396,Henry Koster,1905,1988
nm0710865,Philip Rapp,1907,1996
nm0475823,Harry Kurnitz,1908,1968
nm0324690,Nikolay Gogol,1809,1852
nm0878604,Derek N. Twist,1905,1979
nm0232196,Robert Donat,1905,1958
nm0140914,Madeleine Carroll,1906,1987
nm0543169,Lucie Mannheim,1899,1976
nm0853607,Godfrey Tearle,1884,1953
nm0117955,John Buchan,1875,1940
nm0067308,Ian Hay,1876,1952
nm0461497,Bernard Knowles,1900,1975
nm0774736,Kyra Schon,1957,
nm0427977,Duane Jones,1937,1988
nm0640621,Judith O'Dea,1945,
nm0362457,Karl Hardman,1927,2007
nm0247659,Marilyn Eastman,1933,2021
nm0001681,George A. Romero,1940,2017
nm0751652,John A. Russo,1939,
nm0834183,Russell Streiner,1940,
nm0915593,Keith Wayne,1945,1995
nm0725985,Judith Ridley,1946,
nm0818545,Sam Spiegel,1901,1985
nm0119988,Peter Bull,1912,1984
nm0286163,C.S. Forester,1899,1966
nm0012938,James Agee,1909,1955
nm0171924,John Collier,1901,1980
nm0896830,Peter Viertel,1920,2007
nm0006187,Franco Mannino,1924,2005
nm0428354,Jennifer Jones,1919,2009
nm0518178,Gina Lollobrigida,1927,2023
nm0375900,Claud Cockburn,1904,1981
nm0892044,Anthony Veiller,1903,1965
nm0916883,Ferris Webster,1912,1989
nm0007217,Jack Carson,1910,1963
nm0112218,Richard Brooks,1912,1992
nm0931783,Tennessee Williams,1911,1983
nm0918318,Lawrence Weingarten,1897,1975
nm0200125,William H. Daniels,1901,1970
nm0001766,Barbara Stanwyck,1907,1990
nm0000974,Walter Brennan,1894,1974
nm0175028,Richard Connell,1893,1949
nm0371040,Helen Hayes,1900,1993
nm0579663,Adolphe Menjou,1890,1963
nm0680102,Mary Philips,1901,1975
nm0097648,Frank Borzage,1894,1962
nm0322227,Benjamin Glazer,1887,1956
nm0821716,Laurence Stallings,1894,1968
nm0289656,James Frain,1968,
nm0642823,Thaddeus O'Sullivan,1947,
nm0605982,Daniel Mornin,,
nm0780870,Tracey Seaward,1965,
nm0032373,Philip Appleby,,
nm0374763,David Heitner,,
nm0633375,Thokozani Nkosi,,
nm0806822,Ron Smerczak,1949,2019
nm0490417,Greg Latter,,
nm0330864,Gillian Gorfil,,
nm0319645,Paul Gilpin,,
nm0002146,James Wong Howe,1899,1976
nm0275897,Betty Field,1916,1973
nm0001782,Susan Strasberg,1938,1999
nm0517597,Joshua Logan,1908,1988
nm0850168,Daniel Taradash,1913,2003
nm0408718,William Inge,1913,1973
nm0006052,George Duning,1908,2000
nm0720348,Jon Resnik,1968,
nm0664499,Adrian Pasdar,1965,
nm0876958,Paige Turco,1965,
nm0275890,Arabella Field,,
nm0770942,Richard Schenkman,,
nm0001083,Jon Cryer,1965,
nm0646411,Adam Oliensis,1960,
nm0146434,Pascal Caucheteux,,
nm0666794,D.J. Paul,1968,
nm0050597,Carroll Ballard,1937,
nm0514043,Bill Lishman,1939,2017
nm0734441,Robert Rodat,1953,
nm0571706,Vince McKewin,,
nm0278868,David Fischer,,
nm0797150,Casey Siemaszko,1961,
nm0949796,Lance Young,,
nm0829162,Allyn Stewart,,
nm0597125,Mike Molloy,1940,
nm0496788,Allan Lee,,
nm0477158,James Y. Kwei,,
nm0001152,Illeana Douglas,1961,
nm0101918,Sissy Boyd,,
nm0681943,Christina Pickles,1935,
nm0153398,Ruth Charny,,
nm0458860,Larry Klein,,
nm0659597,Bill Pankow,1952,
nm0340260,Zach Grenier,,
nm0482681,Ringo Lam,1955,2018
nm0272511,Larry Ferguson,1940,
nm0493339,Tony Lawson,1944,
nm0579580,Chris Menges,1940,
nm0240476,J. Patrick Duffner,,
nm0285449,Jeffrey Force,,
nm0275509,Richard Feynman,1918,1988
nm2295075,Ralph Leighton,,
nm0110832,Patricia Broderick,1925,2003
nm0494999,Michael Leahy,1963,
nm0001724,Tony Shalhoub,1953,
nm0004711,Marc Anthony,1968,
nm0088745,Larry Block,1942,2012
nm0873579,Joseph Tropiano,,
nm0277204,Jonathan Filley,,
nm0218460,Gary DeMichele,,
nm0001136,Bruce Dern,1936,
nm0761836,William Sanderson,1944,
nm0452878,Ryûzô Kikushima,1914,1989
nm0000041,Akira Kurosawa,1910,1998
nm0765306,Arthur Sarkissian,1960,
nm0001451,Queen Latifah,1970,
nm0000407,Vivica A. Fox,1964,
nm0253708,Kimberly Elise,1967,
nm0588607,Jim Miller,1955,
nm0000159,Teri Hatcher,1964,
nm0000234,Charlize Theron,1975,
nm0381273,John Herzfeld,1947,
nm0620720,Herb Nanas,,
nm0907002,Jeff Wald,1944,2021
nm0547579,Anthony Marinelli,1959,
nm0658375,Michael Palmer,1942,2013
nm0131333,Donn Cambern,1929,2023
nm0004051,Brian Cox,1946,
nm0336726,John Gray,,
nm0110778,Kevin Brodbin,1964,
nm0621993,Julius R. Nasso,1952,
nm0704909,Trevor Rabin,1954,
nm0635139,Jeffrey Nordling,,
nm0782978,David Selby,1941,
nm0459706,Heidi Kling,1962,
nm0509409,Robert Lieberman,1947,2023
nm0425540,Kenneth Johnson,1942,
nm0004675,Phil Alden Robinson,1950,
nm0680402,Frank V. Phillips,1912,1994
nm0084642,Bill Bixby,1934,1993
nm0164540,Susan Clark,1943,
nm0461455,Don Knotts,1924,2006
nm0176792,Tim Conway,1933,2019
nm0865709,Norman Tokar,1919,1979
nm0846884,Don Tait,1920,
nm0081052,Jack M. Bickham,1930,1997
nm0026419,Bill Anderson,1911,1997
nm0048301,Buddy Baker,1918,2002
nm0769692,Chester W. Schaeffer,1902,1992
nm0662240,Fess Parker,1924,2010
nm0752278,Basil Ruysdael,1878,1960
nm0175788,Hans Conried,1917,1982
nm0287988,Norman Foster,1903,1976
nm0085648,Thomas W. Blackburn,1913,1992
nm0909556,Bill Walsh,1913,1975
nm0005980,George Bruns,1914,1983
nm0102214,Charles P. Boyle,1892,1968
nm0001537,Ray Milland,1907,1986
nm0001668,Kim Richards,1964,
nm0396421,John Hough,1941,
nm1255905,Robert Malcolm Young,1924,
nm0450720,Alexander Key,1904,1979
nm0183857,Jerome Courtland,1926,2012
nm0006184,Johnny Mandel,1925,2020
nm0169344,Edward Colman,1905,1995
nm0427894,Dean Jones,1931,2015
nm0497891,Michele Lee,1942,
nm0866835,David Tomlinson,1917,2000
nm0004983,Buddy Hackett,1924,2003
nm0829038,Robert Stevenson,1905,1986
nm0196119,Don DaGradi,1911,1991
nm0119423,Gordon Buford,,
nm0911307,Cotton Warburton,1911,1982
nm0077607,Ken Berry,1933,2018
nm0694619,Stefanie Powers,,
nm0570615,John McIntire,1907,1991
nm0426256,Stanley E. Johnson,1913,1992
nm0570192,Dorothy McGuire,1916,2001
nm0456565,Tommy Kirk,1941,2021
nm0948714,Jeff York,1912,1995
nm0320564,Fred Gipson,1908,1973
nm0876564,William Tunberg,1905,1988
nm0006337,Oliver Wallace,1887,1963
nm0001539,Hayley Mills,1946,
nm0000058,Maureen O'Hara,1920,2015
nm0001417,Brian Keith,1921,1997
nm0842582,David Swift,1919,2001
nm0477696,Erich Kästner,1899,1974
nm1345229,Paul J. Smith,1906,1985
nm0027294,Philip W. Anderson,1915,1980
nm0943837,Jane Wyman,1917,2007
nm0250724,Richard Egan,1921,1987
nm0001500,Karl Malden,1912,2009
nm0692108,Eleanor H. Porter,1868,1920
nm0005737,Russell Harlan,1903,1974
nm0343369,Frank Gross,1905,1960
nm0506410,Franklin R. Levy,1948,1992
nm0017519,Don Alder,,
nm0076204,Ed Bernard,1939,
nm0242271,Duwayne Dunham,1952,
nm0002088,Annette Funicello,1942,2013
nm0059106,Charles Barton,1902,1981
nm0371771,Lillie Hayward,1889,1977
nm0759041,Felix Salten,1869,1945
nm0005924,Harry Waxman,1912,1984
nm0590055,John Mills,1908,2005
nm0531279,James MacArthur,1937,2010
nm0613130,Janet Munro,1934,1972
nm0002175,Ken Annakin,1914,2009
nm0370328,Lowell S. Hawley,1908,2003
nm0944146,Johann David Wyss,1743,1830
nm0005944,William Alwyn,1905,1985
nm0699063,Dorothy Provine,1935,2010
nm0001522,Roddy McDowall,1928,1998
nm0330227,Gordon Gordon,1906,2002
nm0330468,Mildred Gordon,1905,1979
nm0005979,Robert F. Brunner,1938,2009
nm0930536,Elmo Williams,1913,2015
nm0000018,Kirk Douglas,1916,2020
nm0510134,Paul Lukas,1895,1971
nm0281507,Richard Fleischer,1916,2006
nm0271641,Earl Felton,1909,1972
nm0005832,Franz Planer,1894,1963
nm0507644,Rawle D. Lewis,,
nm0796848,Lynn Siefert,,
nm0001103,Tony Danza,1951,
nm0213100,William Dear,1944,
nm0455510,Dorothy Kingsley,1909,1997
nm0920216,George Wells,1909,2000
nm0174823,Richard Conlin,1905,1989
nm0672093,Erdman Penner,1905,1956
nm0940627,Ilene Woods,1929,2010
nm0531763,James MacDonald,1906,1991
nm0041598,Eleanor Audley,1905,1991
nm0271658,Verna Felton,1890,1966
nm0314671,Clyde Geronimi,1901,1989
nm0674518,Charles Perrault,1628,1703
nm0670328,Bill Peet,1915,2002
nm0001982,Sebastian Cabot,1918,1977
nm0275835,John Fiedler,1925,2005
nm0909455,Jon Walmsley,1956,
nm0942723,Ralph Wright,1908,1983
nm0841035,Julius Svendsen,1919,1971
nm0109205,Homer Brightman,1901,1988
nm0592058,Aurora Miranda,1915,2005
nm0596663,Carmen Molina,1920,1998
nm0527741,Dora Luz,1918,2018
nm0949597,Harold Young,1897,1972
nm0814862,Rickie Sorensen,1946,1994
nm0842425,Karl Swenson,1908,1978
nm0560076,Junius Matthews,1890,1978
nm0925493,T.H. White,1906,1964
nm0005801,Douglas Milsome,1939,
nm0000267,Julie Andrews,1935,
nm0001813,Dick Van Dyke,1925,
nm0424318,Glynis Johns,1923,2024
nm0871308,P.L. Travers,1899,1996
nm0112395,Edward Brophy,1895,1960
nm0082884,Herman Bing,1889,1947
nm0088285,Billy Bletcher,1894,1979
nm0035899,Samuel Armstrong,1893,1976
nm0551171,Sean Marshall,1965,
nm0714761,Helen Reddy,1941,2020
nm0197715,Jim Dale,1935,
nm0001682,Mickey Rooney,1920,2014
nm0149548,Don Chaffey,1917,1990
nm0549393,Malcolm Marmorstein,1928,2020
nm0276039,S.S. Field,,
nm0001450,Angela Lansbury,1925,2022
nm0415488,Sam Jaffe,1891,1984
nm0453832,Ward Kimball,1914,2002
nm0075859,Ted Berman,1919,2001
nm0382548,Winston Hibler,1910,1976
nm0064607,Kathryn Beaumont,1938,
nm0943956,Ed Wynn,1886,1966
nm0370821,Richard Haydn,1905,1985
nm0140902,Lewis Carroll,1832,1898
nm0543438,Daniel P. Mannix,1911,1997
nm0047440,Pearl Bailey,1918,1990
nm0016776,Jack Albertson,1907,1981
nm0828245,Art Stevens,1915,2007
nm0398335,Maysie Hoy,1949,
nm0674646,Paul Perri,1953,
nm0109165,Matthew Bright,1952,
nm0360065,Chris Hanley,1953,
nm0943829,Brad Wyman,,
nm0903125,Maria von Trapp,1905,1987
nm0662223,Eleanor Parker,1922,2013
nm0936404,Robert Wise,1914,2005
nm0403346,Georg Hurdalek,1908,1980
nm0512231,Howard Lindsay,1889,1968
nm0189496,Russel Crouse,1893,1966
nm0001817,Reginald VelJohnson,1952,
nm0001194,Jeff Fahey,1952,
nm0942486,Jenny Wright,1962,
nm0109517,Mark Bringelson,1957,
nm0263518,Gimel Everett,1951,2011
nm0943831,Dan Wyman,,
nm0015205,George Akers,1948,
nm0175676,Joseph Conrad,1857,1924
nm0001275,Philip Glass,1937,
nm0003631,Denis Lenoir,1949,
nm0001758,Timothy Spall,1957,
nm0000950,Brenda Blethyn,1946,
nm0517642,Phyllis Logan,1956,
nm0750718,Claire Rushbrook,1971,
nm0779866,Tom Everett Scott,1970,
nm0005891,Tim Suhrstedt,1948,
nm0287266,Laurie Fortier,1974,
nm0696309,Michael Pressman,1950,
nm0103684,Michael Brady,,
nm0005082,David E. Kelley,1956,
nm0694230,Marykay Powell,,
nm0077551,Glen Berry,1978,
nm0377905,Linda Henry,1963,
nm0623673,Scott Neal,1978,
nm0256658,Tameka Empson,1977,
nm0531751,Hettie Macdonald,1962,
nm1281893,Jonathan Harvey,1968,
nm0307821,Tony Garnett,1936,2020
nm0788673,Bill Shapter,1945,
nm0956531,Yvonne Zima,1989,
nm0081572,Craig Bierko,1964,
nm0434712,John Kani,1942,
nm0457715,A. Kitman Ho,1950,
nm0705620,Paul B. Radin,1913,2001
nm0003527,Ned Bastille,1953,2019
nm0453801,Frederic Kimball,1933,2008
nm0352803,Michael Hadge,1932,
nm0027586,William A. Anderson,,
nm0095478,Mark Boone Junior,1955,
nm0240103,Bronson Dudley,1920,2007
nm8008138,Evan Lurie,1954,
nm0931027,Kate Williams,1967,
nm0354956,Ken Hale,,
nm0949340,Bruce A. Young,1956,
nm0874082,Jim True-Frost,1966,
nm0573796,John McNaughton,1950,
nm0356424,Peg Haller,,
nm0773727,Bob Schneider,,
nm2126604,Richard Maynard,1942,2007
nm0767605,John Saviano,,
nm0001115,Ossie Davis,1917,2005
nm0105672,Andre Braugher,1962,2023
nm0001938,Richard Belzer,1944,2023
nm0090066,Reggie Rock Bythewood,1965,
nm0134253,Reuben Cannon,1946,
nm0742492,Barry Rosenbush,,
nm0270806,Buzz Feitshans IV,1959,
nm0367867,Adi Hasak,,
nm0316724,Ric Gibbs,1957,2021
nm0172803,Terry Collis,,
nm0785381,Eduardo Serra,1943,
nm0935863,Michael Winterbottom,1961,
nm0024925,Hossein Amini,1966,
nm0362762,Thomas Hardy,1840,1928
nm0247787,Andrew Eaton,1960,
nm0426514,Adrian Johnston,1961,
nm0393780,Nellee Hooper,,
nm0674782,Harold Perrineau,1963,
nm0525303,Baz Luhrmann,1962,
nm0668902,Craig Pearce,,
nm0003946,Marius De Vries,1961,
nm0000681,Vince Vaughn,1970,
nm0001287,Heather Graham,1970,
nm0515296,Ron Livingston,1967,
nm0510731,Doug Liman,1965,
nm0800865,Victor Simpkins,1954,
nm0718117,Justin Reinhardt,,
nm0592537,Stephen Mirrione,1969,
nm0357176,Brad Halvorson,,
nm0136262,Lorenzo Carcaterra,1954,
nm0722636,John Rhys-Davies,1944,
nm0079353,Val Bettin,1923,2021
nm0832309,Tad Stones,1952,
nm0566407,Mark McCorkle,1961,
nm0774792,Bob Schooley,1961,
nm0118214,Harold Buchman,1912,1990
nm0089314,Eric Blore,1887,1959
nm0656039,Ernest Pagano,1901,1953
nm0938439,P.J. Wolfson,1903,1979
nm0517216,Lee Loeb,1910,1978
nm0402478,J. Roy Hunt,1884,1972
nm0001870,Robert Young,1907,1998
nm0000053,Robert Mitchum,1917,1997
nm0002108,Gloria Grahame,1923,1981
nm0229424,Edward Dmytryk,1908,1999
nm0668122,John Paxton,1911,1985
nm0778789,Adrian Scott,1912,1972
nm0406471,Arthur Ibbetson,1922,1997
nm0000698,Gene Wilder,1933,2016
nm0652578,Peter Ostrum,1957,
nm0455702,Roy Kinnear,1934,1988
nm0835799,Mel Stuart,1928,2012
nm0783544,David Seltzer,1940,
nm0546876,Stan Margulies,1920,2001
nm0938678,David L. Wolper,1928,2010
nm0943936,Peter Wyngarde,1927,2018
nm0420923,Megs Jenkins,1917,1998
nm0714878,Michael Redgrave,1908,1985
nm0002338,Jack Clayton,1921,1995
nm0416556,Henry James,1843,1916
nm0607876,John Mortimer,1923,2009
nm0033780,William Archibald,1917,1970
nm0742471,Ralph Rosenblum,1925,1995
nm0065183,John Beck,1943,
nm0339889,Mary Gregory,1927,2018
nm0343532,Jack Grossberg,1927,2001
nm0435894,Ron Kalish,1942,
nm0489837,Louise Lasser,1939,
nm0598823,Carlos Montalbán,1903,1991
nm0007707,Nati Abascal,1943,
nm0741582,Mickey Rose,1935,2013
nm0006121,Marvin Hamlisch,1944,2012
nm0182694,Andrew M. Costikyan,1922,2012
nm0494861,Roger Murray-Leach,1943,
nm0000092,John Cleese,1939,
nm0001589,Michael Palin,1943,
nm0187769,Charles Crichton,1910,1999
nm0006047,John Du Prez,1946,
nm0401727,Alan Hume,1924,2010
nm0433384,John Jympson,1930,2003
nm0236405,Julian Doyle,1942,
nm0001037,Graham Chapman,1941,1989
nm0001402,Terry Jones,1942,2020
nm0326364,John Goldstone,1943,
nm0121431,Geoffrey Burgon,1941,2010
nm0124117,Dick Bush,1931,1997
nm0696481,Robert Preston,1918,1987
nm0388502,Hans Hoemburg,,
nm0778306,Reinhold Schünzel,1886,1954
nm0011407,Tony Adams,1953,2005
